start_date,end_date,lot_id_txt,price_realised,estimate_low,estimate_high,estimate_txt,auction_title,auction_location,artist,item_title,url,description_txt
2023-07-03T23:00Z,2023-07-04T00:00Z,44,,6000.0,8000.0,GBP,Old Master and British Drawings and Watercolours  ,London,UBALDO GANDOLFI (SAN MATTEO DELLA DECIMA 1728-1781 RAVENNA),The Beheading of Saint John the Baptist,https://www.christies.com/lot/lot-6437373?ldp_breadcrumb=back&intObjectID=6437373&from=salessummary&lid=1,"UBALDO GANDOLFI (SAN MATTEO DELLA DECIMA 1728-1781 RAVENNA)<br>,<i>The Beheading of Saint John the Baptist</i><br>,graphite pen and brown ink brown wash pen and brown ink framing lines<br>,27.8 cm x 19.5 cm (11 x 7 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,46,,20000.0,30000.0,GBP,Old Master and British Drawings and Watercolours  ,London,ROSALBA CARRIERA (VENICE 1673-1757),"Presumed portrait of Robert, Lord Fairfax",https://www.christies.com/lot/lot-6437375?ldp_breadcrumb=back&intObjectID=6437375&from=salessummary&lid=1,"ROSALBA CARRIERA (VENICE 1673-1757)<br>,<i>Presumed portrait of Robert Lord Fairfax</i><br>,pastel heightened with bodycolour on paper laid down on canvas<br>,59.5 x 47.4 cm (23 1/2 x 18 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,47,,100000.0,150000.0,GBP,Old Master and British Drawings and Watercolours  ,London,GIOVANNI BATTISTA LUSIERI (ROME 1754-1821 ATHENS),A panoramic view of Rome from the Aventine Hill towards the South,https://www.christies.com/lot/lot-6437376?ldp_breadcrumb=back&intObjectID=6437376&from=salessummary&lid=1,"GIOVANNI BATTISTA LUSIERI (ROME 1754-1821 ATHENS)<br>,A panoramic view of Rome from the Aventine Hill towards the South<br>,graphite pen and black ink watercolour watermark beehive in a shield with letters &#8216;J HONIG/ &/ ZOONEN&#8217;<br>,55.5 x 97 cm (22 x 38 1/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,48,,2000.0,3000.0,GBP,Old Master and British Drawings and Watercolours  ,London,PIETRO FANCELLI (BOLOGNA 1764-1850),"An officer experiencing a vision of the Madonna and Child appearing to Saint Anthony Abbot and another monk, inscribed in a lunette",https://www.christies.com/lot/lot-6437377?ldp_breadcrumb=back&intObjectID=6437377&from=salessummary&lid=1,"PIETRO FANCELLI (BOLOGNA 1764-1850)<br>,<i>An officer experiencing a vision of the Madonna and Child appearing to Saint Anthony Abbot and another monk inscribed in a lunette</i><br>,oil on grey (formerly blue) paper with a printed text on the verso<br>,37 x 59 cm (14 1/2 x 23 1/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,49,,2000.0,3000.0,GBP,Old Master and British Drawings and Watercolours  ,London,ANTONIO BASOLI (CASTELGUELFO 1774-1848 BOLOGNA),The Interior of an Egyptian Temple,https://www.christies.com/lot/lot-6437378?ldp_breadcrumb=back&intObjectID=6437378&from=salessummary&lid=1,"ANTONIO BASOLI (CASTELGUELFO 1774-1848 BOLOGNA)<br>,<i>The Interior of an Egyptian Temple</i><br>,with inscription &#8216;Fatto all&#8217;improvviso dal Prof.<sup>e</sup> Ant.<sup>o</sup> Basoli/ avendo prima fatto fare delle macchie sulla/ carta ed essendo gli stato dato l&#8217;argomento/ La sera dei 14 Marzo 1824/ in casa della Sig.<sup>ra</sup> Caterina/ Lipparini la quale fece ella/ stessa le macchie sud.<sup>e</sup>&#8217; (<i>verso</i>)<br>,black chalk pen and brown ink and brown wash<br>,38.8 x 49.5 cm (15 1/4 x 19 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,50,,8000.0,12000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JACOB JORDAENS (ANTWERP 1593-1678),"Head study of a crying girl, with a separate study of her mouth",https://www.christies.com/lot/lot-6437379?ldp_breadcrumb=back&intObjectID=6437379&from=salessummary&lid=1,"JACOB JORDAENS (ANTWERP 1593-1678)<br>,<i>Head study of a crying girl with a separate study of her mouth</i><br>,black chalk heightened with white<br>,14 x 11.5 cm (5 1/2 x 4 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,51,,12000.0,15000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JAN VAN GOYEN (LEIDEN 1596-1665 THE HAGUE),Villagers by a dovecote at a ferry station,https://www.christies.com/lot/lot-6437380?ldp_breadcrumb=back&intObjectID=6437380&from=salessummary&lid=1,"JAN VAN GOYEN (LEIDEN 1596-1665 THE HAGUE)<br>,<i>Villagers by a dovecote at a ferry station<br>,</i><br>,signed with monogram and dated &#8216;VG 1652&#8217;<br>,black chalk grey wash pen and brown ink black chalk framing lines<br>,12 x 19.5 cm (4 3/4 x 7 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,52,,7000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JAN VAN GOYEN (LEIDEN 1596-1656 THE HAGUE),Houses on the shore with an empty boat and a boat with fishermen,https://www.christies.com/lot/lot-6437381?ldp_breadcrumb=back&intObjectID=6437381&from=salessummary&lid=1,"JAN VAN GOYEN (LEIDEN 1596-1656 THE HAGUE)<br>,<i>Houses on the shore with an empty boat and a boat with fishermen</i><br>,monogrammed and dated &#8216;VG1651&#8217; (lower right)<br>,black chalk heightened with pen and brown ink<br>,11.6 x 19.7 cm (4 5/8 x 7 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,53,,20000.0,30000.0,GBP,Old Master and British Drawings and Watercolours  ,London,ATTRIBUTED TO REMBRANDT HARMENSZ. VAN RIJN (LEIDEN 1606-1669 AMSTERDAM),A seated old man reading,https://www.christies.com/lot/lot-6437382?ldp_breadcrumb=back&intObjectID=6437382&from=salessummary&lid=1,"ATTRIBUTED TO REMBRANDT HARMENSZ. VAN RIJN (LEIDEN 1606-1669 AMSTERDAM)<br>,<i>A seated old man reading</i><br>,pen and brown ink<br>,8.8 x 7.9 cm (3 3/8 x 3 1/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,54,,4000.0,6000.0,GBP,Old Master and British Drawings and Watercolours  ,London,ALLAERT VAN EVERDINGEN (ALKMAAR 1621-1675 AMSTERDAM),Ships on a river with a village and a town beyond,https://www.christies.com/lot/lot-6437383?ldp_breadcrumb=back&intObjectID=6437383&from=salessummary&lid=1,"ALLAERT VAN EVERDINGEN (ALKMAAR 1621-1675 AMSTERDAM)<br>,<i>Ships on a river with a village and a town beyond</i><br>,black chalk brush and watercolour pen and brown ink framing lines<br>,9.8 x 13.6 cm (3 7/8 x 5 3/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,55,,4000.0,6000.0,GBP,Old Master and British Drawings and Watercolours  ,London,WILLEM DE HEER (AMSTERDAM CIRCA 1638-1681),A pair of landscapes with travelers resting by a fountain,https://www.christies.com/lot/lot-6437384?ldp_breadcrumb=back&intObjectID=6437384&from=salessummary&lid=1,"WILLEM DE HEER (AMSTERDAM <i>CIRCA</i> 1638-1681)<br>,<i>A pair of landscapes with travelers resting by a fountain</i><br>,bodycolour on vellum<br>,27.6 x 21.7 cm (10 7/8 x 8 1/5 in.) each<br>,(2)2<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,56,,7000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JAN DE BISSCHOP (AMSTERDAM 1628-1671 THE HAGUE),Diana and Actaeon,https://www.christies.com/lot/lot-6437385?ldp_breadcrumb=back&intObjectID=6437385&from=salessummary&lid=1,"JAN DE BISSCHOP (AMSTERDAM 1628-1671 THE HAGUE)<br>,<i>Diana and Actaeon<br>,</i><br>,black chalk pen and brown ink brown wash<br>,17.1 x 24.7 cm<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,57,,1000.0,1500.0,GBP,Old Master and British Drawings and Watercolours  ,London,DIRK LANGENDIJK (ROTTERDAM 1748-1805),The siege of a fortified city,https://www.christies.com/lot/lot-6437386?ldp_breadcrumb=back&intObjectID=6437386&from=salessummary&lid=1,"DIRK LANGENDIJK (ROTTERDAM 1748-1805)<br>,<i>The siege of a fortified city</i><br>,signed and dated &#8216;D. Langendijk inv et delin [?] 1795&#8217;<br>,pen and brown ink grey wash<br>,35 x 52 cm (13 3/4 x 20 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,58,,5000.0,7000.0,GBP,Old Master and British Drawings and Watercolours  ,London,ISAAC DE MOUCHERON (AMSTERDAM 1667-1744),A classical landscape with ruins and an offering scene,https://www.christies.com/lot/lot-6437387?ldp_breadcrumb=back&intObjectID=6437387&from=salessummary&lid=1,"ISAAC DE MOUCHERON (AMSTERDAM 1667-1744)<br>,<i>A classical landscape with ruins and an offering scene</i><br>,signed &#8216;Moucheron Fecit&#8217;<br>,pen and brown ink watercolour bodycolour pen and brown ink framing lines<br>,23.3 x 17 cm (9 1/8 x 6 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,59,,1000.0,1500.0,GBP,Old Master and British Drawings and Watercolours  ,London,JOHANN ELIAS RIDINGER (ULM 1698-1767 AUGSBURG),A stag in a forest being shot,https://www.christies.com/lot/lot-6437388?ldp_breadcrumb=back&intObjectID=6437388&from=salessummary&lid=1,"JOHANN ELIAS RIDINGER (ULM 1698-1767 AUGSBURG)<br>,<i>A stag in a forest being shot</i><br>,signed and dated &#8216;J.E. Ridinger 1728&#8217; (lower right) and inscribed &#8216;Wie der Hirsch in dem Brudel beschlichen und Geburschet wird.&#8217; (lower centre)<br>,black chalk pen and brown ink grey wash<br>,33.4 x 23.4 cm (13 1/4 x 9 1/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,60,,15000.0,20000.0,GBP,Old Master and British Drawings and Watercolours  ,London,PIERRE-ANTOINE PATEL (PARIS 1648-1707),Architectural capriccio with figures and a temple,https://www.christies.com/lot/lot-6437389?ldp_breadcrumb=back&intObjectID=6437389&from=salessummary&lid=1,"PIERRE-ANTOINE PATEL (PARIS 1648-1707)<br>,<i>Architectural capriccio with figures and a temple</i><br>,with inscriptions &#8216;N 68/ 4 paysages de/ Pa/[&#8230;]/ ap&#8217; (<i>verso </i>of the panel)<br>,bodycolour on vellum laid down on panel heightened with Arabic gum<br>,16 1/4 x 25 3/4 in. (412 x 654 cm.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,61,,7000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,LOUIS CHERON (Paris 1660-1725 London),Tobias and the Angel,https://www.christies.com/lot/lot-6437390?ldp_breadcrumb=back&intObjectID=6437390&from=salessummary&lid=1,"LOUIS CHERON (Paris 1660-1725 London)<br>,<i>Tobias and the Angel</i><br>,black chalk pen and black ink grey and brown wash heightened with white on grey (formerly blue) paper pen and black ink framing lines partially incised<br>,45.8 x 58.4 cm (18 x 23 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,62,,6000.0,8000.0,GBP,Old Master and British Drawings and Watercolours  ,London,CHARLES PARROCEL (PARIS 1688-1752),Battle scene with oriental horsemen,https://www.christies.com/lot/lot-6437391?ldp_breadcrumb=back&intObjectID=6437391&from=salessummary&lid=1,"CHARLES PARROCEL (PARIS 1688-1752)<br>,<i>Battle scene with oriental horsemen</i><br>,signed 'C. Parrocel' (lower right)<br>,red chalk on two joined sheets of paper<br>,49.6 x 132.2 cm (19 1/2 x 52 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,63,,40000.0,60000.0,GBP,Old Master and British Drawings and Watercolours  ,London,LOUIS-NICOLAS VAN BLARENBERGHE (LILLE 1716-1794),The siege of a city under Louis XIV,https://www.christies.com/lot/lot-6437392?ldp_breadcrumb=back&intObjectID=6437392&from=salessummary&lid=1,"LOUIS-NICOLAS VAN BLARENBERGHE (LILLE 1716-1794)<br>,The siege of a city under Louis XIV<br>,signed &#8216;Van Blarenberghe fecit&#8217; (lower right)<br>,bodycolour on vellum laid down on panel<br>,28.8 x 39.3 cm (11 3/8 x 15 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,64,,15000.0,25000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE OUDRY (PARIS 1686-1755 BEAUVAIS),"Belphegor in the guise of Roderic, and Honnesta",https://www.christies.com/lot/lot-6437393?ldp_breadcrumb=back&intObjectID=6437393&from=salessummary&lid=1,"JEAN-BAPTISTE OUDRY (PARIS 1686-1755 BEAUVAIS)<br>,<i>Belphegor in the guise of Roderic and Honnesta</i><br>,signed and dated &#8216;JB. Oudry/ 1734&#8217; (lower left); &#8216;133. tom. 2&#8217; (<i>verso</i>)<br>,brush and black ink grey wash heightened with white on blue paper within a fictive mount<br>,30.7 x 25.9 cm (1 1/8 x 10 3&#x2044;10 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,65,,15000.0,25000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE OUDRY (PARIS 1686-1755 BEAUVAIS),"Belphegor in the guise of Roderic, and the farmer Matheo",https://www.christies.com/lot/lot-6437394?ldp_breadcrumb=back&intObjectID=6437394&from=salessummary&lid=1,"JEAN-BAPTISTE OUDRY (PARIS 1686-1755 BEAUVAIS)<br>,<i>Belphegor in the guise of Roderic and the farmer Matheo</i><br>,signed and dated &#8216;JB. Oudry/ 1734&#8217; (lower right)<br>,brush and black ink grey wash heightened with white on blue paper within a fictive mount<br>,30.7 x 25.9 cm (1 1/8 x 10 3&#x2044;10 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,66,,15000.0,20000.0,GBP,Old Master and British Drawings and Watercolours  ,London,FRANCOIS BOUCHER (PARIS 1703-1770),"Portrait of a young woman, bust-length, traditionally identified as Justine Favart",https://www.christies.com/lot/lot-6437395?ldp_breadcrumb=back&intObjectID=6437395&from=salessummary&lid=1,"FRANCOIS BOUCHER (PARIS 1703-1770)<br>,<i>Portrait of a young woman bust-length traditionally identified as </i><i>Justine Favart</i><br>,graphite black red white and blue chalk on light brown paper unidentified watermark<br>,17.5 x 14 cm (6 7/8 x 5 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,67,,10000.0,15000.0,GBP,Old Master and British Drawings and Watercolours  ,London,FRANCOIS BOUCHER (Paris 1703-1770),"Putti in clouds, supporting a cartouche containing the initials 'AN'",https://www.christies.com/lot/lot-6437396?ldp_breadcrumb=back&intObjectID=6437396&from=salessummary&lid=1,"FRANCOIS BOUCHER (Paris 1703-1770)<br>,<i>Putti in clouds supporting a cartouche containing the initials &#8216;AN&#8217;</i><br>,black chalk stumping corrections in white bodycolour<br>,42.7 x 55.8 cm (163/4 x 22 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,68,,7000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,GILLES-PAUL CAUVET (AIX-EN-PROVENCE 1731-1788 PARIS),Design for a decorative panel with a cherub seated on a globe,https://www.christies.com/lot/lot-6437397?ldp_breadcrumb=back&intObjectID=6437397&from=salessummary&lid=1,"GILLES-PAUL CAUVET (AIX-EN-PROVENCE 1731-1788 PARIS)<br>,<i>Design for a decorative panel with a cherub seated on a globe</i><br>,red chalk red chalk framing lines<br>,47.1 x 19.8 cm (18 1/2 x 7 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,69,,3000.0,4000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JACQUES DUMONT,A pair of designs for trophies,https://www.christies.com/lot/lot-6437398?ldp_breadcrumb=back&intObjectID=6437398&from=salessummary&lid=1,"JACQUES DUMONT CALLED DUMONT LE ROMAIN (Paris 1701-1781)<br>,<i>A pair of designs for trophies</i><br>,red chalk pen and brown ink and pen and black ink framing lines<br>,32.8 x 12.2 cm (12 7/8 x 4 3/4 in.); 32.7 x 12.2 cm (12 7/8 x 4 3/4 in.)<br>,2<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,70,,8000.0,12000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE DESHAYS (ROUEN 1729-1765 PARIS),The Raising of Lazarus,https://www.christies.com/lot/lot-6437399?ldp_breadcrumb=back&intObjectID=6437399&from=salessummary&lid=1,"JEAN-BAPTISTE DESHAYS (ROUEN 1729-1765 PARIS)<br>,<i>The Raising of Lazarus</i><br>,oil on paper laid down on board<br>,37.9 x 46.6 cm (15 x 18 3/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,71,,3000.0,5000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE HUET (PARIS 1745-1811),"Trees and a fence along the banks of a river, with two children",https://www.christies.com/lot/lot-6437400?ldp_breadcrumb=back&intObjectID=6437400&from=salessummary&lid=1,"JEAN-BAPTISTE HUET (PARIS 1745-1811)<br>,<i>Trees and a fence along the banks of a river with two children</i><br>,signed and dated 'j. huet. 1767.' (lower right)<br>,charcoal and black chalk heightened with white on light-brown paper<br>,27.2 x 41.2 cm (10 3/4 x 16 1/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,72,,30000.0,40000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-HONORE FRAGONARD (GRASSE 1732-1806 PARIS),The broken strap (recto); A sketch for the young woman falling off a donkey (verso),https://www.christies.com/lot/lot-6437401?ldp_breadcrumb=back&intObjectID=6437401&from=salessummary&lid=1,"JEAN-HONORE FRAGONARD (GRASSE 1732-1806 PARIS)<br>,<i>The broken strap</i> (recto); <i>A sketch for the young </i><i>woman falling off a donkey </i>(verso)<br>,graphite brown wash pen and black ink (<i>recto</i>); graphite (<i>verso</i>); watermark fleur de Lys<br>,24.3 x 37.7 cm (9 5/8 x 14 7/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,73,,30000.0,40000.0,GBP,Old Master and British Drawings and Watercolours  ,London,HUBERT ROBERT (PARIS 1703-1808),"The park of an Italian villa, with figures",https://www.christies.com/lot/lot-6437402?ldp_breadcrumb=back&intObjectID=6437402&from=salessummary&lid=1,"HUBERT ROBERT (PARIS 1703-1808)<br>,<i>The park of an Italian villa with figures</i><br>,red chalk<br>,43 x 33 cm (16 7/8 x 13 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,74,,20000.0,25000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-HONORE FRAGONARD (GRASSE 1732-1806 PARIS),View of a park with figures admiring a statue,https://www.christies.com/lot/lot-6437403?ldp_breadcrumb=back&intObjectID=6437403&from=salessummary&lid=1,"JEAN-HONORE FRAGONARD (GRASSE 1732-1806 PARIS)<br>,<i>View of a park with figures admiring a statue</i><br>,with inscription 'frago' (lower left)<br>,black chalk brown and grey wash pen and brown ink framing lines<br>,17.3 x 23.3 cm (6 3/4 x 9 1/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,75,,3000.0,5000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-ROBERT ANGO (ACTIVE ROME CIRCA 1759-1772),"Imaginary view of a hall with antique statues in the Palazzo dei Conservatori, Rome, with visitors",https://www.christies.com/lot/lot-6437404?ldp_breadcrumb=back&intObjectID=6437404&from=salessummary&lid=1,"JEAN-ROBERT ANGO (ACTIVE ROME <i>CIRCA </i>1759-1772)<br>,<i>Imaginary view of a hall with antique statues in the Palazzo dei Conservatori Rome with visitors</i><br>,counterproof of a red chalk drawing reworked in black chalk<br>,44 x 32 cm (17 1/4 x 12 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,76,,5000.0,7000.0,GBP,Old Master and British Drawings and Watercolours  ,London,LOUIS-ROLAND TRINQUESSE (PARIS 1746-1800),"A young woman, seated on a chair and looking up to the right",https://www.christies.com/lot/lot-6437405?ldp_breadcrumb=back&intObjectID=6437405&from=salessummary&lid=1,"LOUIS-ROLAND TRINQUESSE (PARIS 1746-1800)<br>,<i>A young woman seated on a chair and looking up to the right<br>,</i><br>,red chalk pen and brown ink framing lines<br>,33.8 x 22.3 cm (13 1/4 x 8 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,77,,1000.0,1500.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-MICHEL MOREAU,Two mounted soldiers in combat,https://www.christies.com/lot/lot-6437406?ldp_breadcrumb=back&intObjectID=6437406&from=salessummary&lid=1,"JEAN-MICHEL MOREAU CALLED MOREAU LE JEUNE (PARIS 1741-1814)<br>,<i>Two mounted soldiers in combat</i><br>,signed and dated &#8216;JMoreau/ Lejeune/ a paris le 19 maij 1767&#8217; (lower right)<br>,black chalk pen and black ink grey wash partial watermark Strasbourg bend<br>,13.8 x 21.5 cm (5 1/2 x 8 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,78,,25000.0,35000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE LE PRINCE (METZ 1734-1781 SAINT-DENIS-DU-PORT ),Study of a Calmouk archer,https://www.christies.com/lot/lot-6437407?ldp_breadcrumb=back&intObjectID=6437407&from=salessummary&lid=1,"JEAN-BAPTISTE LE PRINCE (METZ 1734-1781 SAINT-DENIS-DU-PORT )<br>,<i>Study of a Calmouk archer</i><br>,signed with initials and dated 'L.P.1760' (lower right)<br>,black chalk heightened with brown chalk<br>,46.7 x 34 cm (18 3/8 x 13 3/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,79,,3000.0,5000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE LE PRINCE (Metz 1734-1781 Saint-Denis-du-Port),A Russian peasant family in an interior,https://www.christies.com/lot/lot-6437408?ldp_breadcrumb=back&intObjectID=6437408&from=salessummary&lid=1,"JEAN-BAPTISTE LE PRINCE (Metz 1734-1781 Saint-Denis-du-Port)<br>,<i>A Russian peasant family in an interior</i><br>,signed and dated 'Le Prince 1767' (lower left)<br>,black chalk brush and grey ink pen and grey ink framing lines<br>,18.2 x 23.9 cm (7 1/8 x 9 3/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,80,,7000.0,10000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE GREUZE (TOURNUS 1725-1805 PARIS),"Study of a young woman, seated and resting her face on her left hand",https://www.christies.com/lot/lot-6437409?ldp_breadcrumb=back&intObjectID=6437409&from=salessummary&lid=1,"JEAN-BAPTISTE GREUZE (TOURNUS 1725-1805 PARIS)<br>,<i>Study of a young woman seated and resting her face on her left hand</i><br>,with inscription 'Greuze' (lower left on the mount)<br>,black chalk brush and grey ink<br>,15.6 x 11.3 cm (6 1/8 x 4 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,81,,6000.0,8000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN-BAPTISTE GREUZE (TOURNUS 1725-1805 PARIS),"Profile portrait of Empress Catherine the Great of Russia, in an oval frame",https://www.christies.com/lot/lot-6437410?ldp_breadcrumb=back&intObjectID=6437410&from=salessummary&lid=1,"JEAN-BAPTISTE GREUZE (TOURNUS 1725-1805 PARIS)<br>,<i>Profile portrait of </i><i>Empress </i><i>Catherine the Great of Russia in an oval frame</i><br>,with inscription &#8216;L&#8217;imperatrice de Russie par F.&#8217; (lower centre)<br>,black chalk brush and grey wash grey wash<br>,23.5 x 17.2 cm (9 1/4 x 6 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,82,,8000.0,12000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN PILLEMENT (LYON 1728-1808),A pair of pastoral landscapes with peasants and sheep,https://www.christies.com/lot/lot-6437411?ldp_breadcrumb=back&intObjectID=6437411&from=salessummary&lid=1,"JEAN PILLEMENT (LYON 1728-1808)<br>,<i>A pair of pastoral landscapes with peasants and sheep</i><br>,signed and dated 'J. Pillement 1790' (lower left)<br>,pastel watercolour charcoal and black chalk on prepared canvas<br>,23.3 x 33.6 cm. (9 1/8 x 13 1/4 in.) each<br>,2<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,83,,5000.0,7000.0,GBP,Old Master and British Drawings and Watercolours  ,London,JEAN PILLEMENT (LYON 1728-1808),Pastoral landscape with shepherds and their flock to the left,https://www.christies.com/lot/lot-6437412?ldp_breadcrumb=back&intObjectID=6437412&from=salessummary&lid=1,"JEAN PILLEMENT (LYON 1728-1808)<br>,<i>Pastoral landscape with shepherds and their flock to the left</i><br>,signed 'J Pillement' (lower left corner)<br>,pastel on paper laid down on canvas<br>,23 x 31.8 cm (9 x 12 1/2 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,84,,2000.0,3000.0,GBP,Old Master and British Drawings and Watercolours  ,London,CLAUDE-LOUIS CHATELET (PARIS 1753-1795),A Swiss mountain landscape with a waterfall,https://www.christies.com/lot/lot-6437413?ldp_breadcrumb=back&intObjectID=6437413&from=salessummary&lid=1,"CLAUDE-LOUIS CHATELET (PARIS 1753-1795)<br>,<i>A Swiss mountain landscape with a waterfall</i><br>,inscribed 'Champ du Moulin' (lower left)<br>,brush and black and grey ink heightened with white on blue paper pen and black ink framing lines<br>,21.2 x 26.3 cm (8 3/8 x 10 3/8 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,85,,10000.0,15000.0,GBP,Old Master and British Drawings and Watercolours  ,London,LOUIS-JEAN DESPREZ (AUXERRE 1743-1804 STOCKHOLM),"A view of the Pauline Chapel during the Vigil of the Forty Hours, in the Vatican Palace, Rome",https://www.christies.com/lot/lot-6437414?ldp_breadcrumb=back&intObjectID=6437414&from=salessummary&lid=1,"LOUIS-JEAN DESPREZ (AUXERRE 1743-1804 STOCKHOLM)<br>,<i>A view of the Pauline Chapel during the Vigil of the Forty Hours in the Vatican Palace Rome</i><br>,signed 'Despres' (lower left)<br>,watercolour bodycolour heightened with white and gold and silver paint over etched outlines by Francesco Piranesi (1758-1810) after a drawing by Desprez<br>,69.5 x 47.5 cm (27 1/4 x 18 3/4 in.)<br>,"
2023-07-03T23:00Z,2023-07-04T00:00Z,86,,10000.0,15000.0,GBP,Old Master and British Drawings and Watercolours  ,London,LOUIS-JEAN DESPREZ (AUXERRE 1743-1804 STOCKHOLM),"A view of the Tomb of Mamia, in Pompeii",https://www.christies.com/lot/lot-6437415?ldp_breadcrumb=back&intObjectID=6437415&from=salessummary&lid=1,"LOUIS-JEAN DESPREZ (AUXERRE 1743-1804 STOCKHOLM)<br>,<i>A view of the Tomb of Mamia in Pompeii</i><br>,signed 'Despres' (lower left) and with inscriptions 'Tombeau de Mamia a Pompeji' (on the mount lower centre) and 'Aquarell af Jean Louis Desprez tillhort Generaldir. M. Huss. Inkopt 1892. 30 Kronor' (<i>verso</i>)<br>,watercolour over etched outlines by Francesco Piranesi (1758-1810) after a drawing by Desprez<br>,47.9 x 69.5 cm (18 3/4 x 27 3/8 in.)<br>,"
