auction_id,auction_url,start_date,end_date,lot_id_txt,price_realised,estimate_low,estimate_high,currency,auction_title,auction_location,artist,item_title,url,description_txt
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,41 C,1986000.0,3000000.0,5000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,JEFF KOONS,Kiepenkerl (Humpty Dumpty),https://www.christies.com/lot/lot-6424116?ldp_breadcrumb=back&intObjectID=6424116&from=salessummary&lid=1,"JEFF KOONS (B. 1955)<br>,<i>Kiepenkerl (Humpty Dumpty)</i><br>,stainless steel<br>,71 x 26 x 37 in. (180.3 x 66 x 94 cm.)<br>,Executed in 1987. This is a unique work separate from the subsequent edition of three plus one artist's proof.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,42 C,1381000.0,1200000.0,1800000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,ALEX KATZ,Ada with Pink Hat,https://www.christies.com/lot/lot-6424117?ldp_breadcrumb=back&intObjectID=6424117&from=salessummary&lid=1,"ALEX KATZ (b. 1927)<br>,<i>Ada with Pink Hat</i><br>,signed 'Alex Katz' (on the overlap)<br>,oil on linen<br>,47 3/4 x 47 3/4 in. (120.1 x 120.1 cm.)<br>,Painted in 1971.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,43 C,4890000.0,4000000.0,6000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,RICHARD PRINCE,Nurse Kathy,https://www.christies.com/lot/lot-6424118?ldp_breadcrumb=back&intObjectID=6424118&from=salessummary&lid=1,"RICHARD PRINCE (b. 1949)<br>,<i>Nurse Kathy</i><br>,signed titled and dated 'Richard Prince 2004 NURSE KATHY' (on the overlap)<br>,inkjet and acrylic on canvas<br>,77 x 46 in. (195.6 x 116.8 cm.)<br>,Executed in 2004.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,44 C,5616000.0,3000000.0,5000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,JEAN-MICHEL BASQUIAT,Brain,https://www.christies.com/lot/lot-6424119?ldp_breadcrumb=back&intObjectID=6424119&from=salessummary&lid=1,"JEAN-MICHEL BASQUIAT (1960-1988)<br>,<i>Brain</i><br>,signed and dated' Jean-Michel Basquiat 85' (on the underside of the bootblack stand)<br>,acrylic oilstick Xerox paper collage and gesso on twenty-seven wood blocks with bootblack stand<br>,overall: 48 x 43 1/2 x 17 in. (122 x 110.5 x 45.7 cm.)<br>,Executed in 1985.<br>,28<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,45 C,1197000.0,1500000.0,2000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,TOM WESSELMANN,Bedroom Painting #37,https://www.christies.com/lot/lot-6424120?ldp_breadcrumb=back&intObjectID=6424120&from=salessummary&lid=1,"TOM WESSELMANN (1931-2004)<br>,<i>Bedroom Painting #37</i><br>,titled and dated 'BEDROOM PAINTING #37 1977' (on the stretcher)<br>,oil on canvas<br>,70 x 68 in. (177.8 x 172.7 cm)<br>,Painted in 1977.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,46 C,,2000000.0,3000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,MARK GROTJAHN,Untitled (Indian #1 Face 45.46),https://www.christies.com/lot/lot-6424121?ldp_breadcrumb=back&intObjectID=6424121&from=salessummary&lid=1,"MARK GROTJAHN (b. 1968)<br>,<i>Untitled (Indian #1 Face 45.46)</i><br>,signed with the artist&#8217;s initials and dated &#8216;MG 14&#8217; (lower right); signed three times titled and dated 'M. GROTJAHN M.Grotjahn UNTITLED (INDIAN #1 FACE 45.64) 2014 M. Grotjahn' (on the overlap)<br>,oil on cardboard mounted on linen<br>,48 1/4 x 37 1/4 in. (122.6 x 94.6 cm.)<br>,Painted in 2014.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,47 C,3196000.0,3000000.0,5000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,PIERRE SOULAGES,"Peinture 130 x 89 cm, 8 mars 1956",https://www.christies.com/lot/lot-6424122?ldp_breadcrumb=back&intObjectID=6424122&from=salessummary&lid=1,"PIERRE SOULAGES (1919-2022)<br>,<i>Peinture 130 x 89 cm 8 mars 1956</i><br>,signed and dated 'Soulages 56' (lower right); signed again 'SOULAGES' (on the reverse)<br>,oil on canvas<br>,51 1/4 x 35 in. (130 x 89 cm.)<br>,Painted in 1956.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,48 C,819000.0,400000.0,600000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,ROMAN OPALKA,1965/1-  D e tail 1085066 - 1108739,https://www.christies.com/lot/lot-6424123?ldp_breadcrumb=back&intObjectID=6424123&from=salessummary&lid=1,"ROMAN OPALKA (1931-2011)<br>,<i>1965/1-</i>&#8734;<i> D</i>e<i>tail 1085066 - 1108739</i><br>,inscribed 'OPALKA 1965/1-&#8734; DETAIL 1085066 - 1108739' (on the reverse)<br>,acrylic on canvas<br>,77 1/4 x 53 1/8 in. (196 x 135 cm.)<br>,Executed according to an artistic program conceived in 1965.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,49 C,1562500.0,2000000.0,3000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,ROBERT RYMAN,File,https://www.christies.com/lot/lot-6424124?ldp_breadcrumb=back&intObjectID=6424124&from=salessummary&lid=1,"ROBERT RYMAN (1930-2019)<br>,<i>File</i><br>,signed and dated twice 'Ryman97' (lower center); signed again titled and dated again 'Ryman97 ""File""' (on the overlap)<br>,oil and acrylic on canvas<br>,20 x 20 in. (50.8 x 50.8 cm.)<br>,Painted in 1997.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,50 C,567000.0,400000.0,600000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,MARK TOBEY,Burst of Spring,https://www.christies.com/lot/lot-6424125?ldp_breadcrumb=back&intObjectID=6424125&from=salessummary&lid=1,"MARK TOBEY (1890-1976)<br>,<i>Burst of Spring</i><br>,signed inscribed and dated 'Tobey 64 Bale' (lower right)<br>,tempera wax crayon and graphite on paper<br>,45 1/2 x 24 3/4 in. (115.5 x 62.8 cm.)<br>,Painted in 1964.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,51 C,3438000.0,3000000.0,5000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,Mark Rothko,Untitled,https://www.christies.com/lot/lot-6424126?ldp_breadcrumb=back&intObjectID=6424126&from=salessummary&lid=1,"Mark Rothko (1903-1970)<br>,<i>Untitled</i><br>,signed 'Mark Rothko' (on the reverse)<br>,oil on paper laid down on canvas<br>,39 3/4x 25 1/2 in. (101.3 x 64.8 cm.)<br>,Painted in 1964.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,52 C,1683500.0,800000.0,1200000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,JACKSON POLLOCK,Composition with Varied Forms,https://www.christies.com/lot/lot-6424127?ldp_breadcrumb=back&intObjectID=6424127&from=salessummary&lid=1,"JACKSON POLLOCK (1912-1956)<br>,<i>Composition with Varied Forms</i><br>,oil on Masonite<br>,17 3/8 x 26 7/8 in. (44.1 x 68.3 cm.)<br>,Painted <i>circa</i> 1938-1941.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,53 C,567000.0,600000.0,800000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,JOSEPH CORNELL,Untitled (Medici Variant),https://www.christies.com/lot/lot-6424128?ldp_breadcrumb=back&intObjectID=6424128&from=salessummary&lid=1,"JOSEPH CORNELL (1903-1972)<br>,<i>Untitled (Medici Variant)</i><br>,signed 'Joseph Cornell' (on a paper label affixed to the reverse)<br>,wood box construction&#8211;wood tinted glass paint nails marbled paper and printed paper collage<br>,18 5/8 x 11 1/4 x 4 3/8 in. (47.3 x 28.6 x 11.1 cm.)<br>,Executed in 1954.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,54 C,252000.0,100000.0,150000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,MILTON RESNICK,Ulysses,https://www.christies.com/lot/lot-6424129?ldp_breadcrumb=back&intObjectID=6424129&from=salessummary&lid=1,"MILTON RESNICK (1917-2004)<br>,<i>Ulysses</i><br>,signed and dated '56 Resnick' (lower left); titled '""ULYSSES""' (on the reverse)<br>,oil on canvas<br>,57 x 44 in. (144.8 x 111.2 cm.)<br>,Painted in 1956.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,55 C,1865000.0,3000000.0,5000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,WILLEM DE KOONING,Two Figures,https://www.christies.com/lot/lot-6424130?ldp_breadcrumb=back&intObjectID=6424130&from=salessummary&lid=1,"WILLEM DE KOONING (1904-1997)<br>,<i>Two Figures</i><br>,oil on canvas<br>,36 x 48 in. (76.2 x 121.9 cm.)<br>,Pained in 1968-1972.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,56 C,1008000.0,800000.0,1200000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,JOHN CHAMBERLAIN,Gangster of Love,https://www.christies.com/lot/lot-6424131?ldp_breadcrumb=back&intObjectID=6424131&from=salessummary&lid=1,"JOHN CHAMBERLAIN (1927-2011)<br>,<i>Gangster of Love</i><br>,chromium-plated and painted steel<br>,90 x 74 x 50 in. (228.5 x 188 x 127 cm.)<br>,Executed in 1985.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,57 C,4164000.0,3000000.0,5000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,AGNES MARTIN,Untitled #2,https://www.christies.com/lot/lot-6424132?ldp_breadcrumb=back&intObjectID=6424132&from=salessummary&lid=1,"AGNES MARTIN (1912-2004)<br>,<i>Untitled #2</i><br>,signed and dated 'a martin '96' (on the reverse)<br>,acrylic and graphite on canvas<br>,60 x 60 in. (152.4 x 152.4 cm.)<br>,Executed in 1996.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,58 C,1502000.0,1200000.0,1800000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,LEE UFAN,From line,https://www.christies.com/lot/lot-6424133?ldp_breadcrumb=back&intObjectID=6424133&from=salessummary&lid=1,"LEE UFAN (b. 1936)<br>,<i>From line</i><br>,signed and dated 'L. Ufan 78' (lower right); signed again titled and inscribed 'From line No. 780197 Lee Ufan' (on the reverse)<br>,glue and mineral pigment on canvas<br>,51 1/4 x 64 in. (130.2 x 162.3 cm.)<br>,Painted in 1978.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,59 C,441000.0,200000.0,300000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,DAN FLAVIN,Untitled (to Piet Mondrian),https://www.christies.com/lot/lot-6424134?ldp_breadcrumb=back&intObjectID=6424134&from=salessummary&lid=1,"DAN FLAVIN (1933-1996)<br>,<i>Untitled (to Piet Mondrian)</i><br>,red yellow and blue fluorescent light<br>,96 x 9 1/2 x 4 3/4 in. (244 x 24.1 x 12.1 cm.)<br>,Executed in 1985. This work is number two from an edition of five of which four were fabricated and is accompanied by a certificate of authenticity signed by the artist.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,60 C,3680000.0,3000000.0,5000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,GERHARD RICHTER,Abstraktes Bild,https://www.christies.com/lot/lot-6424135?ldp_breadcrumb=back&intObjectID=6424135&from=salessummary&lid=1,"GERHARD RICHTER (b. 1932)<br>,<i>Abstraktes Bild</i><br>,signed inscribed and dated '593-5 Richter 1986' (on the reverse)<br>,oil on canvas<br>,47 1/2 x 31 1/2 in. (120 x 80 cm.)<br>,Painted in 1986.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,61 C,819000.0,1500000.0,2000000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,CHRISTOPHER WOOL,Untitled,https://www.christies.com/lot/lot-6424136?ldp_breadcrumb=back&intObjectID=6424136&from=salessummary&lid=1,"CHRISTOPHER WOOL (b. 1955)<br>,<i>Untitled</i><br>,signed titled inscribed and dated '(P314) UNTITLED WOOL 2000' (on the stretcher)<br>,silkscreen ink on linen<br>,90 x 60 in. (228.6 cm. x 152.4 cm.)<br>,Executed in 2000.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,62 C,529200.0,800000.0,1200000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,TAKASHI MURAKAMI,I open wide my eyes but see no scenery. I fix my gaze upon my heart.,https://www.christies.com/lot/lot-6424137?ldp_breadcrumb=back&intObjectID=6424137&from=salessummary&lid=1,"TAKASHI MURAKAMI (B. 1962)<br>,<i>I open wide my eyes but see no scenery. I fix my gaze upon my heart. </i><br>,signed 'Takashi' (on the reverse of the center panel)<br>,triptych&#8212;acrylic and platinum leaf on canvas mounted on panel<br>,95 1/2 x 111 in. (242.6 x 282 cm.)<br>,Executed in 2007.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,63 C,529200.0,300000.0,500000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,THOMAS STRUTH,Tokyo National Museum,https://www.christies.com/lot/lot-6424138?ldp_breadcrumb=back&intObjectID=6424138&from=salessummary&lid=1,"THOMAS STRUTH (B. 1954)<br>,<i>Tokyo National Museum</i><br>,signed titled inscribed and numbered 'National Museum of Art Tokyo 1999 9/10 Thomas Struth Print: 2000'<br>,chromogenic print face-mounted to Diasec in artist's frame<br>,72 x 110 in. (183 x 279.4 cm.)<br>,Executed in 1999 and printed in 2000. This work is number nine from an edition of ten.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,64 C,,500000.0,700000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,Martin Kippenberger,"Uno di voi, un tedesco in Firenze (One of You, a German in Florence) [Five Works]",https://www.christies.com/lot/lot-6424139?ldp_breadcrumb=back&intObjectID=6424139&from=salessummary&lid=1,"Martin Kippenberger (1953-1997)<br>,<i>Uno di voi un tedesco in Firenze</i> (One of You a German in Florence)<i> [Five Works]</i><br>,(i) <i>Untitled</i><br>,(ii) <i>Metzger </i>[Butcher]<br>,(iii) <i>Aamando </i><br>,(iv) <i>Artigiano </i>[Artisan]<br>,(v) <i>Grosse zensierte titten </i>[Big censored tits]<br>,each: oil on canvas<br>,each: 23 5/8 x 19 5/8 in. (60 x 50 cm.)<br>,Painted in 1976-1977.<br>,"
30201,https://www.christies.com/en/auction/a-century-of-art-the-gerald-fineberg-collection-part-ii-30201/,2023-05-17T04:00Z,2023-05-17T00:00Z,65 C,352800.0,300000.0,500000.0,USD,A Century of Art: The Gerald Fineberg Collection Part II,New York,JOHN WESLEY,Popeye,https://www.christies.com/lot/lot-6424140?ldp_breadcrumb=back&intObjectID=6424140&from=salessummary&lid=1,"JOHN WESLEY (1928-2022)<br>,<i>Popeye</i><br>,signed titled and dated ''POPEYE' John Wesley 1973' (on the reverse)<br>,acrylic on canvas<br>,48 x 61 5/8 in. (122 x 156.5 cm.)<br>,Painted in 1973.<br>,"
